ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B21DCKT006,HK3-2021-22,,,,0,,
B21DCKT019 ,HK3-2021-22,,,,0,,
B21DCKT040,HK3-2021-22,,,,0,,
B21DCKT051,HK3-2021-22,,,,0,,
B21DCKT058,HK3-2021-22,,,,0,,
B21DCKT060,HK3-2021-22,,,,0,,
B21DCKT065,HK3-2021-22,,,,0,,
B21DCKT066,HK3-2021-22,,,,0,,
B21DCKT087,HK3-2021-22,,,,0,,
B21DCKT088,HK3-2021-22,,,,0,,
B21DCKT089,HK3-2021-22,,,,0,,
B21DCKT091,HK3-2021-22,,,,0,,
B21DCKT105,HK3-2021-22,,,,0,,
B21DCKT119,HK3-2021-22,,,,0,,
B21DCKT123,HK3-2021-22,,,,0,,
B21DCKT129,HK3-2021-22,,,,0,,
B21DCKT006,HK3-2021-22,,,,0,,
B21DCKT019,HK3-2021-22,,,,0,,
B21DCKT040,HK3-2021-22,,,,0,,
B21DCKT051,HK3-2021-22,,,,0,,
B21DCKT058,HK3-2021-22,,,,0,,
B21DCKT060,HK3-2021-22,,,,0,,
B21DCKT065,HK3-2021-22,,,,0,,
B21DCKT066,HK3-2021-22,,,,0,,
B21DCKT087,HK3-2021-22,,,,0,,
B21DCKT088,HK3-2021-22,,,,0,,
B21DCKT089,HK3-2021-22,,,,0,,
B21DCKT091,HK3-2021-22,,,,0,,
B21DCKT105,HK3-2021-22,,,,0,,
B21DCKT119,HK3-2021-22,,,,0,,
B21DCKT123,HK3-2021-22,,,,0,,
B21DCKT129,HK3-2021-22,,,,0,,
B21DCVT003,HK3-2021-22,,,,0,,
B21DCVT007,HK3-2021-22,,,,0,,
B21DCVT010,HK3-2021-22,,,,0,,
B21DCVT020,HK3-2021-22,,,,0,,
B21DCVT022,HK3-2021-22,,,,0,,
B21DCVT023,HK3-2021-22,,,,0,,
B21DCVT029,HK3-2021-22,,,,0,,
B21DCVT042,HK3-2021-22,,,,0,,
B21DCVT043,HK3-2021-22,,,,0,,
B21DCVT049,HK3-2021-22,,,,0,,
B21DCVT052,HK3-2021-22,,,,0,,
B21DCVT061 ,HK3-2021-22,,,,0,,
B21DCVT079,HK3-2021-22,,,,0,,
B21DCVT091,HK3-2021-22,,,,0,,
B21DCVT093 ,HK3-2021-22,,,,0,,
B21DCVT097,HK3-2021-22,,,,0,,
B21DCVT098,HK3-2021-22,,,,0,,
B21DCVT098,HK3-2021-22,,,,0,,
B21DCVT103,HK3-2021-22,,,,0,,
B21DCVT111 ,HK3-2021-22,,,,0,,
B21DCVT116,HK3-2021-22,,,,0,,
B21DCVT121,HK3-2021-22,,,,0,,
B21DCVT123,HK3-2021-22,,,,0,,
B21DCKT006,HK3-2021-22,,,,0,,
B21DCKT019,HK3-2021-22,,,,0,,
B21DCKT040,HK3-2021-22,,,,0,,
B21DCKT051,HK3-2021-22,,,,0,,
B21DCKT058,HK3-2021-22,,,,0,,
B21DCKT060,HK3-2021-22,,,,0,,
B21DCKT065,HK3-2021-22,,,,0,,
B21DCKT066,HK3-2021-22,,,,0,,
B21DCKT087,HK3-2021-22,,,,0,,
B21DCKT088,HK3-2021-22,,,,0,,
B21DCKT089,HK3-2021-22,,,,0,,
B21DCKT091,HK3-2021-22,,,,0,,
B21DCKT105,HK3-2021-22,,,,0,,
B21DCKT119,HK3-2021-22,,,,0,,
B21DCKT123,HK3-2021-22,,,,0,,
B21DCKT129,HK3-2021-22,,,,0,,
B21DCVT003,HK3-2021-22,,,,0,,
B21DCVT007,HK3-2021-22,,,,0,,
B21DCVT010,HK3-2021-22,,,,0,,
B21DCVT020,HK3-2021-22,,,,0,,
B21DCVT022,HK3-2021-22,,,,0,,
B21DCVT023,HK3-2021-22,,,,0,,
B21DCVT029,HK3-2021-22,,,,0,,
B21DCVT042,HK3-2021-22,,,,0,,
B21DCVT043,HK3-2021-22,,,,0,,
B21DCVT049,HK3-2021-22,,,,0,,
B21DCVT052,HK3-2021-22,,,,0,,
B21DCVT061,HK3-2021-22,,,,0,,
B21DCVT079,HK3-2021-22,,,,0,,
B21DCVT091,HK3-2021-22,,,,0,,
B21DCVT093,HK3-2021-22,,,,0,,
B21DCVT097,HK3-2021-22,,,,0,,
B21DCVT098,HK3-2021-22,,,,0,,
B21DCVT103,HK3-2021-22,,,,0,,
B21DCVT111,HK3-2021-22,,,,0,,
B21DCVT116,HK3-2021-22,,,,0,,
B21DCVT121,HK3-2021-22,,,,0,,
B21DCVT123,HK3-2021-22,,,,0,,
B21DCCN015,HK3-2021-22,,,,0,,
B21DCCN028,HK3-2021-22,,,,0,,
B21DCCN036,HK3-2021-22,,,,0,,
B21DCCN046,HK3-2021-22,,,,0,,
B21DCCN047,HK3-2021-22,,,,0,,
B21DCCN050,HK3-2021-22,,,,0,,
B21DCCN051,HK3-2021-22,,,,0,,
B21DCCN052,HK3-2021-22,,,,0,,
B21DCCN053,HK3-2021-22,,,,0,,
B21DCCN055,HK3-2021-22,,,,0,,
B21DCCN058,HK3-2021-22,,,,0,,
B21DCCN083,HK3-2021-22,,,,0,,
B21DCCN104,HK3-2021-22,,,,0,,
B21DCCN105,HK3-2021-22,,,,0,,
B21DCCN111,HK3-2021-22,,,,0,,
B21DCCN114,HK3-2021-22,,,,0,,
B21DCCN115,HK3-2021-22,,,,0,,
B21DCCN120,HK3-2021-22,,,,0,,
B21DCCN123,HK3-2021-22,,,,0,,
